away_cross_country_travel,away_days_rest,away_is_back_to_back,away_missing_minutes,away_missing_usg_pct,away_rotation_availability,away_star_player_out,away_travel_miles,diff_ast_roll20,diff_avg_lineup_net_rtg,diff_away_net_rating_season,diff_best_def_rating,diff_best_off_rating,diff_blowout_loss_last_game,diff_close_playoff_race,diff_cross_country_travel,diff_cum_win_pct,diff_days_rest,diff_def_rtg_game_roll10,diff_def_rtg_game_roll20,diff_def_rtg_game_roll5,diff_efg_game_roll20,diff_fg3_pct_roll20,diff_fg_pct_roll20,diff_four_factors_composite,diff_games_last_5_days,diff_games_last_7_days,diff_home_net_rating_season,diff_is_back_to_back,diff_missing_minutes,diff_missing_usg_pct,diff_net_rating_std_10,diff_net_rating_trend_5,diff_net_rtg_game_roll10,diff_net_rtg_game_roll20,diff_net_rtg_game_roll5,diff_off_rtg_game_roll10,diff_off_rtg_game_roll20,diff_off_rtg_game_roll5,diff_opp_pts_roll10,diff_opp_pts_roll20,diff_opp_pts_roll5,diff_pace_game_roll20,diff_plus_minus_roll10,diff_plus_minus_roll20,diff_plus_minus_roll5,diff_pts_roll10,diff_pts_roll20,diff_pts_roll5,diff_rebounding_edge,diff_revenge_game,diff_rotation_availability,diff_sos_roll10,diff_sos_roll20,diff_three_style_mismatch,diff_top1_lineup_net_rtg,diff_top3_lineup_net_rtg,diff_tov_poss_game_roll20,diff_tov_roll20,diff_travel_miles,diff_ts_game_roll20,diff_win_pct_roll10,diff_win_pct_roll20,diff_win_pct_roll5,home_cross_country_travel,home_days_rest,home_is_back_to_back,home_missing_minutes,home_missing_usg_pct,home_rotation_availability,home_star_player_out,home_travel_miles,season_month
-3.928059982663595e-05,-0.007913887054207727,-0.009841614571734323,-0.003974358398990073,-0.0030486959581554336,-0.009476151958037233,-0.007686696112710522,0.011895243096787035,0.007050902516190282,-0.4320774995898709,0.057970690439011784,0.011951133081855742,-0.007747392130583589,0.00022455898764589806,0.0001707994711950646,0.001363012412376797,0.10403601753944651,-0.005084751815708986,-0.0008689382174394846,-0.0033786159778719273,0.0005049275502195835,-0.0015887258019656588,-0.0014873060710762786,0.00043460848487683363,-0.005951213271882842,-7.775217229767471e-06,-0.006865416417711193,0.05334388473085302,-0.008196202908067711,-0.005747147129099418,0.002340560795332941,0.02949500564811721,-0.0033665540484338523,0.02412864939118597,0.08804581312906604,0.006556541930180076,0.017399004258892268,0.0011299325593624578,0.00939416576829921,0.0052156679640277806,0.00588775620989761,-0.007229878865986178,0.002926176566569124,0.010826568906946709,0.09611973972520937,0.005853400343035091,0.0010883900135386633,0.014349642659125835,-0.006628971641753684,-0.0054320659371863665,-4.46437112456799e-05,-0.01718471022668103,0.005393120614314705,0.0006691173744339672,-0.036813582581082374,0.004805138946692312,-0.043572910902703835,0.0014849036610534098,0.012063419993885379,-0.0008948180118016928,-0.007894901310567772,-0.0030914669650121372,0.0014368525677114071,-0.0037025231155054877,6.113185435713085e-05,6.821980159027525e-05,7.545476681990171e-05,-0.037027842598228,-0.13248287512914037,-0.33519656573027423,-0.06461835312796918,-0.004360075885848743,-0.0009735914270020188
-9.545194518118518e-05,-0.005799888997172527,-0.009814344261822865,0.0015406356093327059,-0.0020936345708444876,-0.005224943528090664,0.026398560985373323,0.007004411179438298,-0.0003605461762027289,-0.3188612674491453,-0.09971199260313453,0.003742086750463008,0.004043267966162351,0.00022455898764589806,0.0001707994711950646,0.001363012412376797,0.09428239500300017,-0.003867401072721796,-0.0010025277542349866,5.759972545188158e-07,-0.0020106080200940485,-0.0002598355757184713,-0.0025112508103776253,-0.001016224892313263,-0.0037487099089681536,-3.2454468772663324e-05,-0.0009655457196820815,0.09059328336545458,0.0038737625747927197,0.0011250551530071614,0.009481686639973534,0.029851436159110244,0.003426932158225921,0.023810496744841158,0.10509516987795134,0.005845003349797153,0.013949483004844767,0.004459247586553299,0.006717801203057807,-0.004970654321541402,0.013196301683308116,-0.009724915328360156,-0.003782180592191695,0.019663974467734175,0.12069987751969848,0.008248267961471602,-0.0018095127579329164,6.796682616130037e-05,0.00030922476543593857,0.000954106284477821,-4.46437112456799e-05,-0.007080863460374481,-0.0021748177654229957,-0.0024737580100535283,0.016810612284682256,-0.01075668942052036,0.011531806526346708,0.0015771991864813467,0.00869976892888882,-0.0006107330590873143,-0.010850333825794223,-0.0028653422356042495,0.0001956070044707044,-0.003784541167163947,1.808921088565815e-06,0.00014549841115346493,7.545476681990171e-05,0.006166088794496266,0.013927068658931271,0.038910617331105214,0.02273585544217174,-0.00043973506258717987,-0.001176160085463896
0.00017573587577114026,0.008894575463846607,0.0129975457890148,0.011201112380917257,0.19396635388380334,0.14431394837229516,0.023567411755040985,0.008434000763319462,0.0019657383527944346,0.2676974798482672,0.09838618413229788,0.01566041366807802,0.01049224134187154,0.00022270465224960472,0.0001707994711950646,-0.0034878712224714757,0.13009419831829527,0.00033854577899001284,-0.003977252216487316,-0.002983024041556687,-0.007168040940858128,0.002968331686030535,-0.0022181659257051586,-0.048462619527715786,-0.0027946697273234355,-6.417610453846384e-05,0.004025752942410293,0.0050548164099251175,0.045806518879630595,0.05424347240564764,0.016964000234627144,0.026845121678023193,0.015773168731681074,0.0001764236050617244,0.09129146401537434,0.003899872045906504,0.010625188419169486,-0.0007681656676321415,0.0038488053299894167,0.004725764673775931,0.0023853853978437448,-0.009692024938284154,0.000319422134455414,-0.011601132546822863,0.08552119635219618,0.010000019649478203,-0.003199536642422192,-0.0026187606684742485,-0.0002540736481519108,-0.0016861207088212883,7.81264946799398e-05,0.31601322375075197,-0.042931138000884626,-0.023202949942392498,-0.06097518805696328,0.013169821937672018,0.007986614957056742,0.0010549549974129832,0.026203317671960828,6.52100122205833e-05,0.06231009442220843,-0.00506900996379038,-0.00015965966754354118,-0.0052534575612504025,-1.2963191112555593e-05,-6.932404967765906e-05,0.00011840769975123347,0.0007330540468949272,0.016075878176004022,0.028121808098055697,0.013030905563452582,0.002142418857728659,-0.001206639449197142
-9.545194518118518e-05,-0.005329700537228322,-0.008827002812491096,-0.0012192155323522,-0.0013817167114829067,-0.008527582136375837,-0.006822751936214961,-0.004320720958661551,0.0020580544991458945,-0.26446782294698495,-0.08932983494792063,0.003497231846478673,0.0027195082255915474,0.00022455898764589806,-0.00042218669943189235,0.001363012412376797,0.08740039745170933,-0.009282230406085643,-0.0018197801990837907,0.0008984029448825583,-0.005034162985293073,-0.0002835625171114257,-0.002139980544422194,0.002935353541067342,-0.004690736727115956,-4.405759685358603e-05,-0.005428989612617155,0.07073416641425345,0.002351871203309379,0.0066941190964001,0.026026197431729695,0.02937011241967025,-0.003967088952273614,0.020193717826082598,0.10397487129927141,-0.01629983550878231,0.015515886459870122,0.005587457320936933,0.005469067371847197,-0.005107020587802536,0.013400559016605204,-0.013512239918623709,-0.006414029006078594,-0.0010938448468824189,0.11355291665152545,0.008197447479618841,-2.599521832490577e-05,-0.0019162282483834623,0.003489220898309206,0.0010088016305531125,7.81264946799398e-05,0.10084132943364055,-0.037925377183596905,0.0056686389456490705,0.013464184898962936,0.028823995590286845,0.015431395048236233,0.0019066258012182336,0.008322244497366306,0.00046427315313222486,-0.010076993970237617,-0.0038230705424406185,0.00019497145896652174,0.0029349673904378822,1.808921088565815e-06,-6.0860805025356784e-05,0.0001313061170935027,0.005456961527249566,0.013927401042989377,0.036438242677769836,0.016040996003200463,-0.0004416782448007278,-0.001206639449197142
-0.0015078724472078176,-0.004285098955653331,-0.006697026140933748,0.0019028313815659104,-0.0035527742500017063,-0.008588404487630817,-0.007949656049245062,-0.04968074954949167,0.022045528287016107,-0.10802664102954222,-0.09394500791111554,-0.01747399578004317,0.00043669083842596765,-0.000533620409687568,0.0001707994711950646,0.001363012412376797,-0.12581932304775525,-0.004781909736492822,-0.0007891829224203393,-0.013620288723031788,-0.004951219621223552,0.001726507445897925,-0.0017686474039378568,0.009032897457727633,-0.006719491217204328,0.00030885424915023626,-0.15292422385159823,-0.007594889582322691,-0.008412193520917597,0.0013610566762247674,0.015582991674776421,0.0083997284813405,0.0008583587289108734,-0.0024094534612107386,-0.08619395066820672,-0.015614906392316049,-0.007298149017124374,0.00811510802083392,0.007827687649042675,-0.004034657124740341,0.0023125436160521483,-0.009234216414484006,-0.002555115422817108,-0.012331927020102279,-0.12268436272913832,0.007276626839943636,0.00021598001569166634,0.0009071399213115921,0.045054615830177384,0.003176018678346179,-4.46437112456799e-05,-0.01492300513527259,0.009901458536394611,-0.004405640191341551,0.012945007788818873,-0.028395764450050997,0.005675625371853831,0.00030810884334449284,-0.017170964527481944,-0.0005155029759031318,-0.015369043788835876,-0.003157335157558008,0.0014553380594339116,0.0027545602449075062,1.808921088565815e-06,3.1093961120392246e-05,0.00011081148801764816,-0.0029520707280425835,-0.00236311322588791,0.0008883213649925696,-0.10025293813697064,0.0003474297281417927,-0.0012976515264741357
-0.00016254858919513812,-0.006962559854117606,-0.008255058438643104,-0.001666250374892074,-0.002050994353009683,-0.00886367858949624,-0.01078222833478252,0.0044372442674144134,-0.006461323856054929,-0.8378868357793471,-0.15196703299901848,-0.008118873714590127,-0.0005686559352692716,-0.0009062527327479497,0.0001707994711950646,0.0010024295728965017,-0.1933333695267099,-0.005614371156854476,-0.006113989672344216,-0.018924781562207508,-0.0017196387216671693,0.0024654889483070215,-0.006924312534891987,0.0010146745362680568,-0.020099619271188803,-2.789372491464527e-05,0.00441565444826275,-0.08885979148670048,-0.10594477010585297,0.0005945926586443161,0.009139507266143099,-0.018471439624089564,-0.034087714238782374,-0.047742978627668034,-0.24037454324521534,-0.08936168252653527,-0.01964003671499637,-0.026304623238937026,-0.18439177774499663,-0.004452055200734805,-0.05192454681987935,-0.009096161151875554,-0.007279258052347836,0.00011265999361064773,-0.1877714165840233,-0.07498164693240712,0.0051708887222905635,0.012935450649727873,-0.024273902882377848,-0.005503129047198882,-4.46437112456799e-05,-0.01714470940136762,-0.011692208026843575,-0.04270042239993077,0.022529154714612924,-0.025001094981256692,0.00641115590134115,-0.009385897024189946,-0.02539663761930812,0.005046351097542243,-0.019062484368494028,0.007170914214560237,-0.005536614428519296,0.0018820286723375901,1.808921088565815e-06,7.016088719839265e-05,-0.00047425804329882836,0.00021057470764993167,0.007506452695947051,0.02719965708285299,-0.12829080715630972,0.0007160603278101084,0.0012517736793256644
2.901563865103106e-05,-0.0012156366929139439,-0.003519519987649962,0.00028200002014577873,-0.0019051865928905209,-0.006751537862824192,0.02165878903612787,0.004731850298888512,-0.008283427311098423,-0.03749535184309983,-0.13568407652451592,0.019850614895306387,0.005133718177056475,-0.0016378259047711455,0.00014754104273927414,0.00010023046232579937,-0.16361458307874746,-0.006822942811402647,-0.000508179405357838,-0.003684852963721335,-1.9421438704218934e-05,0.0030785192634072045,-0.0020509005391089385,0.007713070421086637,-0.005529995180639125,0.00020275542907364848,-0.02811910360153838,0.06754156604140107,-0.00024363508578276123,0.000667876498894634,0.019326856535230957,-0.030395486875524014,-0.008735978828009609,-0.00931280059981618,-0.15843187413384616,-0.074891543058251,-0.0007635215656208331,-0.004675898911670818,-0.04812152857605198,0.04905562411452968,-0.19406838974847485,0.006605201705306537,0.01003178627205654,-0.0038982892899854637,-0.13670235511611067,-0.08472413272306817,-0.00634608438548966,0.005393994384152225,0.002454697366892746,-0.0013566495732777657,-4.46437112456799e-05,-0.016596193303327563,0.023021323018949515,-0.016721286768565817,-0.08411414977500971,0.0695081668637956,-6.167315247841475e-05,0.0010815176301017736,-0.04498990032765944,0.0007859180965180042,-0.013056465854913437,0.02631361206212333,-0.001694405135386536,0.003361450692673999,1.808921088565815e-06,0.0004308984449163329,0.0001313061170935027,0.0018604681332609605,0.008071067448106182,0.026597802967459085,0.031016934088747648,-0.020976104473803887,0.00656781457024043
2.901563865103106e-05,-0.004687421825375171,-0.007595495861636756,-0.015351273343614776,0.002100177497262446,0.09586916180064413,0.03691211839865121,0.008305363384718538,-0.0003966554121781996,-0.21209590462549513,-0.10433697931878685,-0.01044929595605682,0.0018400820426340062,-0.0005494293224038938,0.0001707994711950646,0.001363012412376797,-0.11793274138685723,-0.00557379928309478,-0.002265381913730075,-0.0018334225745515577,-0.0024341023436523206,0.002252843682223083,-0.0011922713351061511,0.005234191135189439,-0.01617987817299622,-5.9107934675562765e-06,-0.060212849775593734,-0.017747136497467668,-0.004817841509652422,0.0006245462853261297,0.0367873272849331,-0.02737858264879377,0.0010024831001288722,-0.010669739370770457,-0.18695669106653412,-0.015206521574969555,-0.015306892615773122,-0.04198731973370026,0.004760549937084011,7.525526178646507e-05,0.012210456246491629,-0.008437852577012945,-0.01050689570275864,-0.007503154148104769,-0.1423722018605641,0.006460528401862502,0.019906425784574043,-0.0576773451621176,-0.0046468275770189665,-0.0022049116836520568,-4.46437112456799e-05,-0.022952052420243427,0.0023156722079586945,-0.02718704499190712,0.023824922175687824,-0.016995432145465623,-0.012948027166838946,0.00028927570693011603,-0.024118535519195156,-0.0008103253313066923,-0.00877068675941644,-0.002950011461783961,0.0014578802414506422,0.0027545602449075062,1.808921088565815e-06,0.00042147280895608625,0.00011081148801764816,-0.003537946500168199,-0.007541815240429481,-0.044879968828744676,-0.07173746680309497,-0.0009999842749727765,-0.0012976515264741357
-0.00013263128770079816,0.04287579589599334,-0.007297908217851642,-0.0144154928103657,-0.0015866952304143492,-0.008498697254973814,0.029343419150962665,0.008743142520665532,-0.00024230707899955682,0.20597176312536108,0.11473021526957812,0.012906040691055155,0.0015267788794800746,0.00019609842693933506,0.0001707994711950646,0.001363012412376797,-0.15386549597855315,-0.005236804438021106,-0.0016148842198131347,0.0012948134509605347,-0.004919295490957722,0.0017235061231196936,0.005708876666526328,0.0006885134419621233,0.0006810181910776099,-7.775217229767471e-06,0.004810383116614389,-0.023933884144630543,-0.0018872675471504666,0.0031522999459455865,0.003615746124696867,0.022441137859549577,0.0014284096556925916,0.022706798059493355,0.011440763209586763,0.0062858378207642715,0.013048941083255959,0.004827281964914496,0.00425191104775864,-0.002396083998671234,0.009298281634950585,-0.009762754965572773,-0.008934509329396387,0.01625745822626441,0.04707499374506638,0.008599016683057263,-0.001474396704503592,-0.0008079685077039,0.007393092248848803,0.013007167822771134,7.81264946799398e-05,0.05684562965074286,0.002670892368609028,-0.0012192608083083532,-0.009495453168842417,0.05794121670876562,0.012111211409719198,0.0018215444406081327,0.011196835009687947,0.007316402340365468,-0.011208606700306096,-0.004412421100207383,0.00019446876373271395,-0.0005732125244461711,-7.893368899190382e-06,-0.020281268590669525,0.0001313061170935027,0.00343781785306543,0.009148474084313412,0.034805068317256056,0.020716033826932746,0.003138272072070564,0.007630608403211858
2.901563865103106e-05,-0.006034277719740686,-0.005128296017441332,-0.0011072990068316556,-0.0021839334543918474,-0.008085071923111363,-0.007479460048093812,0.0057678244403028215,-0.00034814073902607274,0.2755078269188708,0.06473036534887905,0.004943208047847216,0.0007738740757080015,0.010038941690783686,0.0001707994711950646,0.001363012412376797,0.13673299868369984,-0.0022052570828151575,-0.007896667799812455,0.0024077354993628608,0.002947759501109758,0.0007565935513510083,-0.0036580307651955185,0.0035130298885711624,-0.0025792209413220343,-2.508586255847125e-05,-0.035106001546768933,0.01155825515131314,-0.0025582446244484572,-0.0006179202636725099,0.023170438123834142,0.028302590697764304,0.012097791977305329,0.021199493216336823,-0.04935904992010831,0.007572871999121371,-0.014818699091660344,0.005112686382024348,0.004805815170264584,-0.0014677640513431388,0.00982431880320547,0.08027380879142103,0.0016864739017436862,-0.009865656700922777,-0.035928324504873,0.002549440776063663,0.0018276924948168788,0.006962017542769184,0.0041370869204758,-0.00013760765931716294,-4.46437112456799e-05,-0.011291759695025173,0.00694394828732991,-0.01867189262938062,-0.03296374880255684,-0.01702132731062006,0.010907830576760506,-0.0026522033508284025,-0.02066303665252271,-0.0008476735379929455,-0.004726847617776197,-0.0036010151204685596,0.00019497145896652174,-0.003740351199216807,1.808921088565815e-06,0.0002068078441066744,0.0001313061170935027,0.0022999744100662806,0.00891606123098126,0.030190268518834967,0.01797413947553105,0.001863658709172594,0.0013644617866850873
